Latitude,Longitude,Elevation(m),Terrain_Ruggedness_Index,Urbanization_Level(%),Vegetation_Density(%),Soil_Stability,Proximity_Civilian_Infrastructure(km),Area_Size_Target(km2),Enemy_Concentration(units_per_km2),Target_Type,Visibility_Level,Fortification_Level,Urgency_of_Mission,Bombing_Type
29.806563466442295,41.84629895794925,294.4253945544004,53.47912310009905,25.898603190078415,58.736042305573164,Stable,16.363009721963767,9.489687721098582,32.145701990834596,Armored_Vehicles,89.43986416264316,Low,Medium,Bunker-Busters
29.639405370217766,42.375196909132946,67.19504173785487,95.90531968948565,95.26449901182433,14.436134931019494,Stable,28.919063809139487,14.707868813493342,47.1617213153618,Armored_Vehicles,53.612591122984924,Low,Low,Precision-Guided Munitions
30.24524836228602,39.98208136434828,124.79679875703424,8.712209701281989,17.218097121557214,60.41652473055602,Stable,20.598414938579882,6.103277241912657,52.516485323598516,Infrastructure,53.15394599588461,Medium,Medium,Drone-Based Tactical Strikes
29.754568067293842,41.36938732562601,157.90187626337845,95.25410900889872,38.53350965657074,23.319599547610807,Unstable,18.712405805180047,8.510806837859992,89.49849277048682,Personnel,31.68120455136616,Low,Low,Drone-Based Tactical Strikes
28.64018200422877,40.11287093338486,152.15920600575663,9.598597835854331,96.76792347114447,31.23077077713348,Unstable,16.000813528375755,3.7372582600147592,22.79364042632185,Personnel,59.06544470680734,High,Medium,Precision-Guided Munitions
31.158682132846565,40.28984509917943,56.011853797431584,47.030627559624754,47.51211140826612,70.42833850822643,Unstable,6.506655577089454,11.131048140633819,112.09650752920159,Armored_Vehicles,54.410805956596526,Low,Low,Cluster Bombs
28.968091176801384,42.34339951566429,75.05819132390593,92.19202811251643,54.83011487123858,5.629495802726012,Stable,2.3991336699563606,3.0241761511820204,120.16963014256628,Armored_Vehicles,88.74087455410512,Low,Low,Precision-Guided Munitions
30.96180224829621,41.789544014457405,178.16772787943574,31.593267124415874,7.780941779536226,35.26271569908827,Stable,15.763581803757535,9.805846440342938,54.370481143477996,Armored_Vehicles,67.45666371663839,Medium,Low,Drone-Based Tactical Strikes
31.623460675812396,42.6313318677995,158.176999606905,47.94950705594904,75.23074718664903,40.6751455112297,Stable,15.075234300420469,0.8422717271308023,26.68174751554077,Infrastructure,84.40282888241538,High,High,Precision-Guided Munitions
30.30130720828363,42.14695590354793,115.54087549417443,25.014643356084363,42.744314495317795,48.70944454506558,Moderate,18.199530491659388,6.105339851318267,64.28100318739824,Personnel,81.29185507556551,High,Low,Drone-Based Tactical Strikes
28.994352937364653,40.1651005220189,46.28761863967998,91.72939959942128,72.35208795249856,70.68437364028959,Stable,24.71526752903572,15.103853849142899,150.36834210871584,Infrastructure,26.322530660420135,High,Medium,Precision-Guided Munitions
28.039788859154335,42.48584919611602,186.17525192786752,82.83197704889112,27.841799190326675,39.141644393009756,Unstable,19.828545189491184,7.791848015647376,49.1906047315326,Personnel,24.934127078252573,Low,Low,Drone-Based Tactical Strikes
30.594028052432108,39.37860861784891,47.9003849346756,71.20231252435133,38.11920855018147,23.68895681180744,Unstable,12.668156930667879,15.674953207432054,77.58647088036913,Armored_Vehicles,27.71840613775731,High,Low,Drone-Based Tactical Strikes
30.58899139856209,39.50142873762273,256.13417270454966,60.16002716136562,78.71727732953424,89.70290919426428,Unstable,8.37148559452715,11.821520447946146,44.6643885544434,Infrastructure,9.592875123165985,Low,Medium,Precision-Guided Munitions
30.864023443989623,40.18625369336828,223.0089197992356,83.79655895378849,95.68244577957134,98.55827034577153,Moderate,5.895032508717663,5.738994785101744,75.40994785002728,Bunkers,37.92709474992476,Medium,Low,Bunker-Busters
31.867556797088646,42.2633416127632,147.6193299378071,43.78049657264886,6.829780984076336,0.9732718935688177,Moderate,10.318045975155428,3.444390372202205,110.68724092793222,Personnel,61.647727490121824,Low,Medium,Drone-Based Tactical Strikes
29.99452820067811,42.60099070462476,206.2996455995466,54.020386644277394,81.28653609086759,55.05455426706871,Moderate,19.278828603165703,9.902164702355538,55.76835943055068,Infrastructure,54.24800843222635,Medium,Low,Precision-Guided Munitions
30.724732132355722,41.555960566555825,203.83673633753466,68.30429041369342,30.60440632686409,38.09527466897753,Moderate,3.240312363534305,3.0352588546844252,117.52161350355236,Bunkers,63.76173859171777,Low,Medium,Bunker-Busters
28.592354617738582,42.82151694883031,19.97058847602308,36.09403143049792,55.845546628238566,28.899618275752726,Moderate,19.949378397020627,6.387984937448638,81.87863972077595,Bunkers,35.71059122702744,High,Medium,Bunker-Busters
28.6533735262818,41.370538724128075,155.67582691374173,6.634170497733686,32.62724352942518,32.5433766210446,Stable,30.203108214025477,5.471610781902888,149.68121044061195,Armored_Vehicles,26.320485042038975,Low,Low,Cluster Bombs
30.044411192396623,42.72435067542376,295.41980587258496,5.948245341020555,62.69847579167712,66.52696679915012,Stable,12.505995633641959,8.317994361479203,60.49409892184083,Bunkers,21.596688508862325,Low,Medium,Bunker-Busters
30.289820779044202,40.74336161932254,277.08613299257075,15.402799832024943,36.525851805457876,22.324807877979744,Unstable,10.318305201494038,14.61590946784527,81.50930940613483,Bunkers,57.651118711905355,Low,Low,Bunker-Busters
31.883136381874756,43.02904954081687,149.59863327357445,88.74565365337418,32.01422064737611,94.27672318107156,Stable,22.92040416658308,7.622962146883574,36.011110883034156,Armored_Vehicles,13.785713304225931,High,Low,Airburst Munitions
30.163762948799018,39.77776918920791,27.685447571942994,53.211870396442265,1.3061874247660032,47.762339816966744,Moderate,6.976367718345462,1.5157262080783251,88.6729396812508,Infrastructure,39.37089439035472,Low,Low,Drone-Based Tactical Strikes
31.636442665396476,40.03726634350155,10.095767429133495,72.85879157844201,14.758367983850038,28.196489244212948,Stable,5.853581318377674,6.047765753425665,47.01560731910003,Armored_Vehicles,15.057335193083983,Medium,Low,Precision-Guided Munitions
31.43209637398092,40.041459781309555,263.201777886764,39.59717377687916,90.59908458994374,76.08067488367077,Unstable,11.788356203350531,9.217837678926472,75.78393722298213,Bunkers,66.89184081938991,High,High,Bunker-Busters
31.679064366459496,39.60402736345956,73.24026553168466,22.242392178267806,105.81940948375664,0.0,Unstable,5.637105589948728,5.438662013136011,45.98702834174671,Personnel,57.69607868425348,Low,Low,Precision-Guided Munitions
31.509772007755213,40.759997556592246,171.40724816994663,33.192919233935726,76.05718909514042,42.61294535528724,Stable,15.927540269759296,6.980979391784871,84.1113522180654,Infrastructure,39.483317017599816,High,High,Precision-Guided Munitions
30.254380407584016,40.999123142815115,183.86000066561928,78.0563431347012,32.54025541866664,34.69643829698738,Moderate,11.808017919688826,4.377068342562181,147.8411039830437,Armored_Vehicles,15.111929095780969,Low,High,Cluster Bombs
27.855786146380396,42.1356425626168,122.22969038268853,62.896729180896195,40.732451071416655,34.08229404020514,Unstable,4.796997661724328,4.085006871282894,39.85986011387125,Infrastructure,24.746478544666676,High,High,Drone-Based Tactical Strikes
29.896822167473903,40.27789842402954,113.96530072041318,89.7838785284459,73.50108470001368,28.784409875581403,Unstable,12.601733559256687,5.943404030560284,75.30933222383901,Infrastructure,49.205163485443045,Low,Low,Precision-Guided Munitions
28.82168981178494,42.86197611513638,195.23186712201812,65.5969891223503,96.11299797493322,4.624514489691423,Stable,28.36553835503082,5.1818290460027345,117.51850577664844,Personnel,95.15155334118651,Low,Medium,Bunker-Busters
30.807122799930905,42.39256926474154,176.22279631105374,59.681164818007446,45.92031054690965,14.912785217404178,Stable,16.049162549700597,7.756278313490447,19.93902630148503,Armored_Vehicles,24.052563680656554,Medium,Medium,Drone-Based Tactical Strikes
28.72092702049064,41.952865864851184,136.08850468931394,62.870043506978035,83.84252733810062,12.641920350618005,Moderate,10.507871836775513,5.914673484487499,95.6068886875023,Personnel,18.90764666994643,High,Medium,Precision-Guided Munitions
30.032544756583082,42.67370901779131,256.63087280056345,87.48072669742288,99.98597449670187,99.42164414276394,Moderate,14.747451408833909,9.619203941508681,36.28290366098792,Personnel,25.504185967609274,Medium,Low,Precision-Guided Munitions
28.117153028723344,39.17904574068088,56.63432543391867,81.8014463582073,81.00520361777683,1.6363511382436737,Unstable,16.42057428422629,14.04364827953471,17.328360074644152,Armored_Vehicles,66.97220395916875,Low,Medium,Precision-Guided Munitions
28.347784187799498,42.87160557793128,119.5942762510267,5.056144019453412,21.15425490303282,16.509295203952625,Moderate,20.867044073175762,9.892563891600078,68.31336509565128,Bunkers,89.8238608630772,Medium,Medium,Bunker-Busters
29.50194572253531,40.00072482850244,284.58388617136836,49.8582701598507,0.06352659172437355,98.43661875038391,Unstable,8.954613971852348,9.364835452864508,24.518368097497465,Personnel,4.733232141577375,Medium,Low,Airburst Munitions
30.72741584197884,39.01009465957473,263.58042318677354,70.12814995093075,48.35913829286664,63.058545788017206,Unstable,21.844377903717117,3.7814209340774507,89.74328199669401,Bunkers,73.09866602637584,Medium,Low,Bunker-Busters
30.67408451834978,40.87372304253377,154.87793863160232,80.40254873109943,51.888734723490266,43.76293585199756,Stable,7.538758266469788,0.7528090124587226,47.51747697345526,Infrastructure,46.42096887241271,Medium,High,Drone-Based Tactical Strikes
29.53867021610577,41.94894385326459,106.54025861050641,22.7604602561951,21.614015369607685,8.037674391125169,Unstable,21.244315977328018,8.85012143062616,17.043858440899346,Armored_Vehicles,85.38684455221339,High,Low,Drone-Based Tactical Strikes
28.910777709109425,40.26039999333354,29.99853888222769,88.29615406983464,28.476176430042987,61.85296096710833,Stable,24.248695161078743,1.0883320484365266,70.93079210277799,Bunkers,42.92710392703163,Medium,High,Drone-Based Tactical Strikes
29.547695694616678,40.761446038959846,276.6676378372738,94.84200525985858,79.30050149835515,15.024718587682061,Unstable,22.03017801064083,2.8985087700579535,78.53223837807086,Infrastructure,3.585449680998242,Low,Low,Precision-Guided Munitions
30.115168821865495,39.938078545209265,179.47188277930397,29.334779973280213,47.016137912014635,71.22526283010988,Unstable,26.451562781222368,7.345952081164438,128.03163364793798,Infrastructure,65.4166823731582,Low,Low,Drone-Based Tactical Strikes
31.790722673599852,39.176406294450395,0.0,84.14867761886187,33.01838332662716,97.781860524531,Unstable,6.89654533748563,10.099838863798565,25.267971548919192,Infrastructure,77.86101440380625,Medium,Medium,Drone-Based Tactical Strikes
30.59786311968496,42.63431056028846,237.2556636475775,11.555841644652624,58.804170862798294,193.96873856711065,Moderate,26.141110516554434,10.029943647751468,65.85171860648575,Personnel,90.34896799490389,Medium,Medium,Precision-Guided Munitions
28.55931075544151,40.52803853224846,245.74921730290646,4.858102080646302,62.68587393307499,24.549710256596327,Moderate,13.092895487725617,11.405461861949593,76.28142298563304,Personnel,62.4660980053917,Medium,Low,Precision-Guided Munitions
31.113047323815277,39.46790928521048,49.62774256056221,8.907396465272905,78.50622648898592,64.52837742757785,Stable,14.576310732038497,8.025121894358016,78.21824333192237,Personnel,15.826382713175963,Low,Low,Precision-Guided Munitions
30.992858560646013,40.36538142023337,243.91198089570278,8.071462850520867,15.302110495733235,48.64707565425198,Unstable,11.652390512882102,9.231699979564711,38.47740378659904,Personnel,40.28114365361024,Medium,Low,Drone-Based Tactical Strikes
31.525869910526694,39.11406367483423,237.837944991274,88.41198883265591,73.54976764245409,55.28200802343372,Stable,28.728949275560886,7.860351832665604,84.40389764850842,Personnel,76.44578733747397,High,Medium,Bunker-Busters
30.399119435825316,39.174581014416816,220.9173631174164,5.024344160168548,61.50566922958781,43.57106376238076,Stable,18.298041681098965,11.413793408223315,52.40688520887722,Bunkers,56.11170139386445,Medium,High,Bunker-Busters
29.212459355333223,41.06646183261258,55.9178880577321,27.159891118826103,7.331431915420483,62.70148907412445,Unstable,11.955099674231494,4.05344562137575,56.44244184572098,Bunkers,71.58602394080332,High,Low,Bunker-Busters
31.453224641523157,39.72376453361064,43.01083033135979,9.335675976453818,77.56816635760497,55.59035608653102,Moderate,17.385262007971235,7.578498218160248,69.38879227604176,Personnel,2.99826333067863,Medium,Low,Precision-Guided Munitions
30.44191984135095,41.833059109004765,95.95257639756527,24.42917179795878,40.81345805391784,100.79494317018616,Moderate,19.392607197331095,3.942168573248458,86.7489469003963,Armored_Vehicles,3.103635032724301,Low,Low,Airburst Munitions
31.07882179416006,40.72465521413867,101.5982380045508,5.421695823509448,36.328050529514144,79.48024236706534,Stable,15.781904062702727,6.990578672485949,71.57369584182526,Armored_Vehicles,62.941212356493104,Low,High,Drone-Based Tactical Strikes
29.82720999969078,39.21248751947034,261.34527005851027,65.49569148552001,43.09626976028759,26.3989260014313,Moderate,6.30590568595322,11.748764226711293,71.16945213027924,Bunkers,28.47109641468241,Medium,Low,Bunker-Busters
31.202190214792733,41.20491102597509,302.24125050377813,13.852358744419968,38.87204196964533,78.34400809241967,Unstable,14.98956968291517,1.5159243655156973,91.55284146746837,Bunkers,39.95233238601284,High,High,Bunker-Busters
30.465767931425546,41.485577843386764,85.8388129191042,87.04061229832375,39.364275528112486,22.625839188930104,Unstable,9.142855057519412,1.5629062694913807,98.3783753738196,Armored_Vehicles,66.51318422746527,Low,Low,Precision-Guided Munitions
31.397466566325676,41.07345329087235,95.90310961493181,84.35797790622316,78.3799928830074,79.9950703652644,Moderate,14.017899314750661,1.398057920824686,43.19302270357372,Armored_Vehicles,10.966203331694565,Low,Medium,Precision-Guided Munitions
29.35207587188741,40.287313547656716,79.72571212213568,4.666043865662891,13.809527485563036,14.172655667186744,Moderate,9.846594735044263,5.030254484637363,67.52898456470334,Armored_Vehicles,80.1282056492212,Low,High,Drone-Based Tactical Strikes
31.504031052133595,39.21776861393812,291.4502274782817,89.45698415631117,94.90671578643763,48.60709300858972,Stable,12.19290008933256,3.3286279592681156,86.62085793342672,Bunkers,20.38317670071237,Medium,Medium,Bunker-Busters
31.20327294938853,40.74900562859471,136.57600576437787,0.0,54.74748699754902,80.25504655951558,Moderate,21.35645081626461,12.676454658550092,34.845373555216234,Bunkers,75.5518715602485,Medium,Low,Bunker-Busters
29.752377688354304,41.55186329239459,172.2688870484341,21.350611025581244,19.16097814708263,28.74106920510848,Stable,17.098615832359926,7.066935932886644,61.78522747151955,Armored_Vehicles,23.916026377189112,Medium,Medium,Drone-Based Tactical Strikes
31.408907050425256,39.331957514219994,192.51406634318462,5.2040719811479015,16.29267755255517,82.29374160987068,Unstable,14.897216757586481,9.553544744859208,99.20726893604262,Bunkers,20.980318865785783,High,High,Bunker-Busters
30.336564726085175,42.56387616622798,219.14527271863022,36.48261578093465,64.26085723981137,67.47797057591636,Unstable,10.921348440888547,10.757604091299074,106.85176638073482,Personnel,78.57392502658604,Medium,Low,Drone-Based Tactical Strikes
29.488256452256394,40.30809150388358,0.0,48.370200793125214,64.52831422513302,43.84644672552352,Unstable,11.57465335422545,5.325560003920518,73.23295680292779,Armored_Vehicles,55.12690411774646,High,Medium,Precision-Guided Munitions
29.14420070160252,40.41319158832334,260.74708493498,81.32809566775198,7.300873333360725,45.19167518951215,Moderate,7.680268382208068,7.682852397315498,81.92723876225092,Infrastructure,22.668642538278974,Medium,High,Cluster Bombs
28.297054907176065,40.24162223298921,168.7838186928078,28.87738622511422,27.81969033269635,93.98776052928896,Moderate,10.913861806178765,10.318522158560807,43.34383406837007,Armored_Vehicles,3.6350722188073794,High,High,Airburst Munitions
28.34028536530499,42.750737342260095,162.8416565938878,74.44276904437096,83.84043770256422,21.986000139389027,Moderate,29.15234372988383,13.91512862995518,34.97974879549268,Bunkers,93.5763235456866,High,High,Bunker-Busters
31.310791260370397,42.85090470092034,82.72940742764534,21.726014350164757,3.388467608893295,71.95128540409058,Stable,7.979563042122703,1.3181173335446184,126.70235724324246,Infrastructure,42.94543503979047,Medium,Medium,Drone-Based Tactical Strikes
29.673789273987833,42.61714899747632,175.24996190709936,70.34550283431254,89.41957968577032,65.67794906873613,Stable,9.580085894288644,4.509317254790805,114.43368277552719,Infrastructure,38.50429506456945,High,High,Precision-Guided Munitions
30.149461045629437,42.002872114239224,120.5937613421978,24.289406830667865,65.09558688306778,93.97253415370027,Stable,37.69629009178412,3.1326396942521377,10.049404492262315,Armored_Vehicles,0.0,Low,Low,Precision-Guided Munitions
31.450727071181177,40.11781104197787,48.81609633671691,14.817231940623273,45.509219440859546,70.76127439417358,Unstable,15.510207900678216,4.922148449648019,61.35831474438883,Personnel,86.82222734590579,Low,Low,Drone-Based Tactical Strikes
30.685921361981386,41.905080172541325,286.54466890786915,20.788794783336876,32.494382584924615,58.050004655489275,Moderate,18.083362482099126,9.041662483378799,63.09194462650654,Infrastructure,13.023618488703955,Low,High,Bunker-Busters
31.71061557577629,40.2141323754356,183.6798089497588,17.104892228638583,0.0,92.67249136291143,Moderate,27.898612896374793,8.823473545331021,22.493940887657804,Bunkers,30.194010364029225,Low,High,Bunker-Busters
30.176867472043128,40.4521874153119,81.06098726484856,54.55805665632421,88.72669553967818,84.4485185040384,Moderate,18.191066114613797,9.068876496005858,76.87567237084973,Infrastructure,43.57263556891251,Medium,Low,Precision-Guided Munitions
28.60253569237034,39.46760448709702,8.417595141017317,87.77136261291032,10.730307753732912,69.61796210502087,Unstable,11.743851242771719,3.7092526318248193,63.526993208739896,Infrastructure,89.0219056651469,Low,Low,Drone-Based Tactical Strikes
29.391075681579554,41.22639316690459,183.66572552868195,0.0,25.960819916462416,3.1743458152764794,Moderate,17.8494004117859,6.812578556631992,142.10426621017706,Bunkers,41.85490312477221,Low,High,Bunker-Busters
28.561025049864693,42.126768642707404,5.564652683924203,72.45312350844846,56.916369004439005,40.08426706174866,Stable,18.208670754784563,4.1136278586525705,112.41829730739096,Bunkers,55.67252343134281,Low,Low,Cluster Bombs
31.17867952292452,41.66946082855392,225.07272754619413,60.46907433180029,24.572961108472697,66.50239763258611,Moderate,6.559805132805257,5.535071286108629,37.01273266941881,Bunkers,47.6387508828466,Medium,High,Bunker-Busters
30.029400021194636,40.2794086915066,204.24209748496503,85.47986500215639,47.232787671735295,54.40289993332607,Stable,9.135625165639318,8.89046439404624,36.79398145772106,Personnel,34.56030713655694,Medium,Medium,Drone-Based Tactical Strikes
28.29819670679626,41.83880451332428,109.6564694018217,25.015682927445788,83.24133800367072,31.143538535303087,Stable,7.0093436771101265,8.809109061851688,47.384509829988616,Bunkers,96.88270750714304,High,High,Bunker-Busters
28.072942310752364,41.53179161140703,34.04350552077913,45.86272458833848,48.88336379766116,15.98566240573313,Moderate,4.044275584616862,2.023860952967116,144.55499663338617,Bunkers,80.35001685445484,Medium,High,Bunker-Busters
28.256776142709867,41.27317014136362,288.2828765425329,93.81425099482647,91.57098631300855,54.67641846056422,Moderate,18.08200212817094,7.0817015708670805,76.75624205498218,Personnel,18.00356803554596,Low,Medium,Precision-Guided Munitions
30.753054116167668,40.06300711153465,296.24640938216197,67.22553293915499,85.45852332993609,28.155698796066794,Moderate,1.6251946876903016,13.78740976864019,189.957135815827,Personnel,59.798641612946,Medium,High,Precision-Guided Munitions
28.76317467645992,38.899327222248694,263.7049105935158,36.963548449897836,30.18146110635859,24.668512194515927,Moderate,17.678749818715158,4.552754316595886,91.78178262591534,Bunkers,73.63900113923818,Low,High,Bunker-Busters
31.24748594025725,39.2901663828493,227.60608925563128,17.907334570242817,42.199509699791946,48.60140860643373,Stable,21.910738550875738,4.6411793145983165,74.88177304346874,Personnel,54.95239879970855,Medium,Medium,Bunker-Busters
30.050775552052762,42.822592056311954,228.58865720413263,25.768488672285173,39.760241761560216,82.5796854338918,Unstable,21.53806105449266,4.049594383591551,53.75215649450196,Armored_Vehicles,51.468316857679966,Low,Low,Drone-Based Tactical Strikes
30.398180809314333,42.376812815903776,38.59481477133299,58.930979212415984,64.56273593569482,45.250098521364166,Moderate,18.094253479410998,14.89482373986113,67.66057820361664,Armored_Vehicles,9.632712775391806,Medium,Low,Precision-Guided Munitions
28.69443459438241,40.18612424874624,276.7062525611843,71.32396486035765,24.9471816288096,17.465332273043558,Stable,5.666017544096774,9.577910427517374,71.20621856044582,Armored_Vehicles,10.519807600259568,Medium,Low,Bunker-Busters
31.730434796938233,39.70741791115994,79.50746252483333,10.945761296292009,96.1506655691103,8.551768161570774,Moderate,20.137707188034767,13.643395373465646,72.84585743516675,Infrastructure,22.805881188500052,High,Low,Precision-Guided Munitions
29.81374982330185,40.116371405536675,213.10144510383716,60.49183375661622,60.04866587763777,49.02701431957572,Unstable,14.521644530359463,4.573873829604839,26.547658580376158,Armored_Vehicles,52.36796887631396,High,Low,Precision-Guided Munitions
29.763895220399238,41.01375167181421,158.6514114722806,53.956789454185646,38.37109836760995,77.99086489488005,Stable,12.063234393611904,5.321477319517234,6.737991650569578,Armored_Vehicles,100.47532440443062,Low,Medium,Precision-Guided Munitions
31.219164115569672,39.10014880549535,129.02022879193007,51.61332175417385,66.18844706511057,61.40786197298755,Stable,5.413571784627198,7.62671435943063,161.00532031551649,Armored_Vehicles,81.75885472628313,High,Medium,Precision-Guided Munitions
28.23938744302478,42.58130304115414,53.95660047512961,70.14583478568913,42.15696716392178,23.654974836683436,Stable,9.089045598657037,4.718471052416002,45.64689123707238,Armored_Vehicles,11.321711239428993,Low,Low,Drone-Based Tactical Strikes
30.129260788712408,42.08427526545522,201.11622688128,84.62596579839553,82.97280077220756,40.595522953930036,Unstable,3.4292852884238276,8.615876324673899,35.3035135877196,Personnel,71.03294736852594,Low,Low,Precision-Guided Munitions
30.98680929842089,41.34484217783717,140.94570312307908,28.193127328827963,56.07548766939009,85.7624350501567,Stable,7.163562873920208,6.702577234526086,122.92887889362808,Personnel,80.36266339366176,High,Medium,Drone-Based Tactical Strikes
31.175909381286953,42.39798735621582,217.5391618383678,87.22921919735789,6.077344565829489,19.326173595547356,Unstable,4.673611041934421,5.341639856293727,102.66692208528642,Personnel,36.20784807615146,Low,Medium,Precision-Guided Munitions
28.75613726721709,41.299817011865514,206.667053439813,16.92577959063309,16.549096840896016,55.80632766599916,Moderate,9.364263869771296,8.227900525213528,16.758523329224637,Personnel,35.72043447806947,Low,Low,Drone-Based Tactical Strikes
29.52859321154964,39.20335007678223,105.30268449444031,15.52220538379528,84.36319439629204,35.0051972044617,Unstable,6.683348766362468,2.506435388874194,39.61875995615497,Armored_Vehicles,60.658629103981696,Low,Medium,Precision-Guided Munitions
29.287177187021346,41.33189439934277,206.0512914983208,27.201972838749313,54.987406988783725,16.258123832661123,Unstable,20.30636758046407,9.46793936585745,84.18545430967391,Armored_Vehicles,53.303238024982804,Low,High,Drone-Based Tactical Strikes
31.924481204330835,40.74406528158017,15.23794064360019,6.83709150250726,93.23925723842595,3.9200113660712335,Stable,5.018730204985575,9.7997708584152,48.50050027334842,Personnel,24.525046748878374,Medium,High,Precision-Guided Munitions
30.971359579539776,41.77842059565568,0.0,24.50008230817075,5.792699654144798,59.136360610063164,Unstable,8.33525219586433,3.788431363966899,78.11683833397254,Bunkers,41.59335350433494,Medium,Low,Bunker-Busters
29.581934874581485,40.410532455623525,47.8733013748463,14.491227422276383,24.615005037864044,5.301617040174356,Stable,14.802419752966204,2.9341344086659458,29.406455327580552,Personnel,59.92080868561508,Low,Low,Drone-Based Tactical Strikes
29.106447678388548,40.302305843515256,242.61675785835365,82.0504144022015,18.93843821270782,3.076654111258347,Moderate,39.82791137440577,3.407587342979828,67.60943624757232,Armored_Vehicles,56.58957291402971,High,Low,Drone-Based Tactical Strikes
28.689315739944142,42.74522600534436,284.3775011027658,16.079044838463233,57.92358490529239,35.155553127596924,Stable,13.154399979438443,7.5842354355451445,101.1449371481749,Personnel,47.94506476714048,Low,High,Cluster Bombs
31.997866684775513,42.58617308209804,212.53303115369408,79.51142271419927,37.697568044872476,6.427696894631555,Unstable,23.972167832020162,7.639809229545214,24.34551978366582,Personnel,83.483939683609,Low,Medium,Drone-Based Tactical Strikes
30.43798610933348,42.6320471219736,245.99539176516387,4.048274383711138,16.13517198685466,43.225567625939874,Stable,6.862935370423275,2.1505162527041417,90.0524022765284,Infrastructure,0.0,High,High,Bunker-Busters
30.980070574041825,40.71468736456873,282.7901151590979,95.406077786386,57.3223012504569,13.275879079560312,Stable,3.753532435550336,10.150702323602284,104.21577381070789,Bunkers,36.63690537082901,Low,Low,Bunker-Busters
28.55993404440417,42.04703003025337,242.6056006856821,70.25035025298898,54.06987318996397,32.47437148430313,Unstable,11.646217103200405,2.3965551635771254,54.20283949307457,Personnel,72.73807551173624,Medium,Medium,Drone-Based Tactical Strikes
31.138311366543803,42.67100258596175,0.0,2.943416764835044,27.172931375695057,84.74248640235322,Stable,27.073102920688854,6.196400254932657,18.928350966554927,Armored_Vehicles,64.92817243890245,Low,High,Drone-Based Tactical Strikes
29.056600364380483,42.940176564250386,153.0303207915476,73.84526827701082,47.09937581950666,59.13148017592462,Unstable,17.017218862339554,5.592570992523698,85.30569529766161,Infrastructure,92.26359692433033,Medium,High,Bunker-Busters
30.78219528579413,39.895045616071044,42.44319728629698,47.00708168697224,73.66658285674245,38.08562926109533,Moderate,17.2893229296292,5.986252354911957,40.08378301738945,Infrastructure,59.29395856925194,High,Low,Precision-Guided Munitions
31.734595906600273,39.812185214736,117.24903993234392,82.58185319193706,21.33845187910949,10.781280792040649,Unstable,12.944167543996388,11.293640772260238,104.97776897145583,Bunkers,67.95955160013972,High,Medium,Bunker-Busters
29.278423287258178,41.25202700530673,114.59170676392637,51.05549797741623,30.086228420230245,57.434547409234376,Moderate,14.525486510362292,10.205262626813719,126.51192667344117,Personnel,67.10159570816269,High,High,Cluster Bombs
31.500066819539835,42.450864861637456,208.76635610971218,65.10623363596983,36.97184599825979,15.065720498352567,Moderate,9.615632886171294,4.112387964344191,151.57142678148625,Armored_Vehicles,14.134511315245577,Medium,Medium,Drone-Based Tactical Strikes
29.853622452684835,40.92905080073596,294.0100367732418,78.34208142081374,73.47814551669715,2.0105318730608808,Stable,13.350152632112817,10.224776341325676,123.3688446745426,Armored_Vehicles,79.1658358051965,Low,Medium,Bunker-Busters
31.364397203804934,42.35588993212027,78.30115307748872,36.54437856313424,87.40181706724981,68.28034731272662,Moderate,24.06601620096686,9.163884717818666,77.97439010858682,Bunkers,32.14782487403956,High,High,Precision-Guided Munitions
29.93676546096888,40.88726449054894,129.73569691532632,8.27274833700323,39.35195200015903,91.46259557820697,Stable,18.67804770475521,19.232603097062434,85.87894517066138,Bunkers,44.287151309898476,High,High,Bunker-Busters
28.455902171138796,41.83847523771054,124.15682775691732,84.99292232695927,29.029909633400205,51.28087658082668,Stable,5.295851391766392,10.376615888277831,53.09933668362679,Personnel,5.6271206978426385,High,High,Drone-Based Tactical Strikes
30.61186401725728,39.767703433642865,39.56215010728296,31.927255256049676,91.76398212107878,0.0,Unstable,23.669909938398717,11.963202014514692,102.99347121511542,Personnel,82.61473000048007,Low,Medium,Precision-Guided Munitions
29.198191271721598,42.18144511514063,37.72608600647128,52.41065539975137,97.52261569876065,85.24392084861691,Moderate,15.021488068618808,9.3145427150424,104.26735565787446,Bunkers,94.80236939399042,Low,Medium,Bunker-Busters
28.36237089911717,42.24382047874035,30.08716313221438,5.568082491380197,69.03369002980656,6.285348933359742,Unstable,4.76013176226771,6.530412137125031,82.61533033688087,Bunkers,7.743976730908244,Medium,High,Bunker-Busters
30.61918082851872,39.96748827633544,15.361431402465692,50.81324640747627,99.88741570176357,84.72255626101426,Moderate,18.988783774161977,2.6092258128751786,87.33986936760448,Infrastructure,59.188332667169945,Medium,High,Precision-Guided Munitions
30.483450405989874,42.36027674867237,155.63050878104897,97.28555586161532,68.63570649351438,36.8041256322946,Stable,21.696479893129094,6.061786429889489,122.79837910562847,Bunkers,99.5001951785623,Medium,High,Precision-Guided Munitions
31.709247525860572,39.60695887550888,167.9137601621323,29.070356094344763,73.63901351862886,39.79389826033689,Moderate,10.46858498349246,8.811363621022927,19.34173847129064,Bunkers,58.5940584690937,Low,High,Bunker-Busters
